Date,BTC-USD,ETH-USD,USDT-USD,BNB-USD,SOL-USD,XRP-USD,USDC-USD,DOGE-USD,ADA-USD,AVAX-USD,SHIB-USD,DOT-USD,BCH-USD,LINK-USD,TRX-USD,MATIC-USD,ICP-USD,UNI7083-USD,NEAR-USD,LTC-USD,LEO-USD,DAI-USD,STX4847-USD,FIL-USD,ATOM-USD,USD
2023-01-01,16625.080078125,1200.96484375,0.9996920228004456,244.1369781494141,9.982172966003418,0.3387629985809326,0.9999930262565612,0.0702250003814697,0.2497709989547729,10.865915298461914,7.999999979801942e-06,4.370816230773926,96.95507049560548,5.622443199157715,0.0548200011253356,0.7599729895591736,4.017571926116943,5.246150016784668,1.275818943977356,70.81565856933594,3.5239028930664062,0.9997900128364564,0.2130050063133239,3.1114180088043213,9.464468955993652,1
2023-01-02,16688.470703125,1214.6566162109375,0.999770998954773,245.5359039306641,11.272967338562012,0.3485560119152069,0.9999889731407166,0.0714540034532547,0.2538279891014099,11.15361499786377,7.999999979801942e-06,4.489374160766602,99.31005096435548,5.687626838684082,0.0551569983363151,0.7808520197868347,3.998948097229004,5.367020130157471,1.3126729726791382,74.86290740966797,3.498004913330078,0.9995399713516236,0.2162500023841858,3.1478819847106934,9.80242156982422,1
2023-01-03,16679.857421875,1214.77880859375,0.9997590184211732,246.13336181640625,13.344045639038086,0.3438239991664886,1.0000979900360107,0.0704680010676384,0.2527959942817688,11.38444995880127,7.999999979801942e-06,4.524363994598389,99.64935302734376,5.622096061706543,0.054832998663187,0.7800769805908203,3.914108037948608,5.381432056427002,1.334069013595581,75.60272216796875,3.4965078830718994,0.9998350143432616,0.2159789949655532,3.092895030975342,10.16102123260498,1
2023-01-04,16863.23828125,1256.526611328125,0.999763011932373,259.11968994140625,13.435112953186035,0.3477939963340759,1.0000040531158447,0.0732370018959045,0.2676770091056824,12.07761287689209,7.999999979801942e-06,4.630190849304199,101.48273468017578,5.804031848907471,0.0547319985926151,0.8063719868659973,3.9509549140930176,5.525949001312256,1.5509870052337646,75.43390655517578,3.5102219581604004,1.000067949295044,0.2204719930887222,3.3595240116119385,10.198363304138184,1
2023-01-05,16836.736328125,1250.4385986328125,0.9996970295906068,256.4228515625,13.419329643249512,0.3380390107631683,1.000020980834961,0.0715499967336654,0.26910200715065,11.740196228027344,7.999999979801942e-06,4.617661952972412,101.08454895019533,5.647834777832031,0.0536609999835491,0.7885270118713379,3.815293073654175,5.371429920196533,1.525699019432068,74.25080871582031,3.511863946914673,0.9995219707489014,0.2171549946069717,3.2826709747314453,10.076512336730955,1
2023-01-06,16951.96875,1269.3790283203125,0.9997379779815674,259.8671569824219,13.52584171295166,0.3446449935436249,1.000012993812561,0.0724700018763542,0.278652012348175,11.781206130981444,7.999999979801942e-06,4.686106204986572,101.6265106201172,5.7108001708984375,0.0524940006434917,0.7992159724235535,3.9062039852142334,5.520927906036377,1.5908349752426147,75.9925765991211,3.490010023117065,0.9996790289878844,0.2183050066232681,3.341075897216797,10.250513076782228,1
2023-01-07,16955.078125,1264.2703857421875,0.9998959898948668,261.2828369140625,13.092267990112305,0.3442679941654205,0.9999819993972778,0.072222001850605,0.2771050035953522,11.74342441558838,7.999999979801942e-06,4.665955066680908,101.51829528808594,5.829194068908691,0.0520190000534057,0.8067349791526794,4.016867160797119,5.418708801269531,1.5626649856567385,76.37344360351562,3.463397026062012,0.9999909996986388,0.2197500020265579,3.2983319759368896,10.194783210754396,1
2023-01-08,17091.14453125,1287.3594970703125,0.9999570250511168,274.38507080078125,14.31993293762207,0.3453580141067505,1.0001959800720217,0.0736010000109672,0.2952179908752441,12.072585105895996,9.000000318337698e-06,4.801004886627197,103.42367553710938,5.933166027069092,0.0538149997591972,0.8403710126876831,4.107790946960449,5.570155143737793,1.643288016319275,77.6822738647461,3.478800058364868,1.0003770589828491,0.2260009944438934,3.439846992492676,10.538479804992676,1
2023-01-09,17196.5546875,1321.5389404296875,0.9999989867210388,272.7015380859375,16.30246353149414,0.3493399918079376,1.0000460147857666,0.0757839977741241,0.3171019852161407,12.209636688232422,9.000000318337698e-06,4.894874095916748,107.11087036132812,6.072278022766113,0.0546259991824626,0.8442339897155762,4.246525764465332,5.797957897186279,1.6442049741744995,81.747314453125,3.436686038970948,0.9998999834060668,0.2299059927463531,3.790510892868042,11.126632690429688,1
2023-01-10,17446.29296875,1336.5860595703125,1.000100016593933,277.2896423339844,16.19672393798828,0.3512409925460815,0.999987006187439,0.0777290016412735,0.3224959969520569,12.731241226196287,9.000000318337698e-06,4.918806076049805,107.45953369140624,6.153703212738037,0.054781999439001,0.8584640026092529,4.316827774047852,5.787434101104736,1.644029974937439,80.88751983642578,3.4635329246521,0.9997220039367676,0.2370110005140304,3.756786108016968,11.328780174255373,1
2023-01-11,17934.896484375,1387.9327392578125,1.0000189542770386,285.0465087890625,16.35941505432129,0.3741579949855804,1.0001319646835327,0.0781529992818832,0.322748988866806,15.91392421722412,9.000000318337698e-06,5.129979133605957,109.7518081665039,6.285185813903809,0.0564859993755817,0.8934280276298523,4.338092803955078,5.922763824462891,1.8211829662323,84.0703125,3.499967098236084,1.0005470514297483,0.2385810017585754,3.725810050964356,11.83473777770996,1
2023-01-12,18869.587890625,1417.9384765625,1.0000920295715332,287.8123474121094,16.619043350219727,0.3751969933509826,1.000072002410889,0.0802860036492347,0.3297579884529114,15.45734977722168,9.000000318337698e-06,5.229477882385254,119.71046447753906,6.381331920623779,0.0571109987795352,0.91628897190094,4.508770942687988,6.1733808517456055,1.8357559442520144,85.96422576904297,3.454652070999145,1.000059962272644,0.245848000049591,3.853265047073364,12.274691581726074,1
